id,province,topic,context,options,answer,is_province_specific,also_exist_in_other_province,final_is_province_specific
1313,Jawa Timur,IkanTernak,"Bayu, sebagai ketua adat juga aktif mengikuti kegiatan ritual distrikan.","['A. Bayu memandu kegiatan larung sesaji berisi tumpeng dari hasil bumi menggunakan Perahu Jukung yang dihias warna-warni.', 'B. Bayu memandu kegiatan larung sesaji berisi tumpeng dari hasil bumi menggunakan Gitik yang dihias warna-warni.', 'C. Bayu memandu kegiatan larung sesaji berisi tumpeng dari hasil bumi menggunakan Perahu Naga yang dihias warna-warni.']",C,YA,TIDAK,YA
1314,Jawa Timur,IkanTernak,"Semua warga termasuk Dito mengenakan pakaian adat ""isyana"" saat mengikuti tradisi distrikan.","['A. Pakaian yang dikenakan Dito dan warga lainnya berupa jubah warna putih dengan motif bordir bunga sedap malam.', 'B. Pakaian yang dikenakan Dito dan warga lainnya berupa jubah warna hitam dengan motif bordir bunga sedap malam.', 'C. Pakaian yang dikenakan Dito dan warga lainnya berupa jubah warna merah dengan motif bordir bunga sedap malam.']",B,YA,TIDAK,YA
1315,Jawa Timur,IkanTernak,"Pulang dari Sidoarjo, Intan membawa bandeng asep.","['A. Bandeng asep dimasak dengan cara dipanggang dengan menggunakan asap yang keluar dari batok kelapa dan serabutnya.', 'B. Bandeng asep dimasak dengan cara dipanggang di atas arang.', 'C. Bandeng asep dimasak dengan cara diasap di atas panggangan sate.']",A,YA,TIDAK,YA
1316,Jawa Timur,IkanTernak,"Doni membawa oleh-oleh olahan ikan, petis, dari Surabaya dan Madura.","['A. Petis surabaya memiliki cita rasa manis sedangkan petis madura memiliki rasa khas asin.', 'B. Petis surabaya maupun petis madura memiliki rasa khas asin.', 'C. Petis surabaya memiliki cita rasa asin sedangkan petis madura memiliki rasa khas manis.']",A,YA,TIDAK,YA
1317,Jawa Timur,Seni,Sandi sering memainkan alat musik bonang yang memiliki poros cembung di bagian tengah.,"['A. Sandi menggunakan tangan untuk memainkannya.', 'B. Sandi menggunakan bindhi untuk memainkannya.', 'C. Sandi menggunakan kentongan untuk memainkannya.']",B,YA,TIDAK,YA
1318,Jawa Timur,Seni,Krisna bertugas memainkan angklung reog pada penampilan reog Ponorogo.,"['A. Krisna mendapati perbedaan angklung reog dengan angklung sunda ketika memainkannya, yaitu memiliki suara yang lebih keras dan hanya memiliki dua jenis nada.', 'B. Krisna mendapati perbedaan angklung reog dengan angklung sunda ketika memainkannya, yaitu memiliki suara yang lebih lembut dan hanya memiliki empat jenis nada.', 'C. Krisna mendapati perbedaan angklung reog dengan angklung sunda ketika memainkannya, yaitu memiliki suara yang lebih keras dan hanya memiliki tiga jenis nada.']",A,YA,TIDAK,YA
1319,Jawa Timur,Seni,Singo barong pada pagelaran seni reog Ponorogo sangat ditunggu-tunggu oleh warga.,"['A. Dono berperan sebagai singo barong dengan memakai properti topeng kepala harimau dan dadak merak dengan cara digigit.', 'B. Dono berperan sebagai singo barong dengan memakai properti topeng kepala harimau dan dadak merak dengan cara diikatkan pada kepala.', 'C. Dono berperan sebagai singo barong dengan memakai properti topeng kepala harimau dan dadak merak dengan dipegang menggunakan kedua tangan.']",A,YA,TIDAK,YA
1320,Jawa Timur,Seni,Sinta ditunjuk sebagai penari seblang Olehsari.,"['A. Sinta ditunjuk sebagai penari seblang karena sudah berumur 12 tahun, pandai menari, merupakan turunan dari penari seblang sebelumnya.', 'B. Sinta ditunjuk sebagai penari seblang karena masih berumur 9 tahun, belum mengalami menstruasi, dan merupakan turunan dari penari seblang sebelumnya.', 'C. Sinta ditunjuk sebagai penari seblang karena telah berumur 17 tahun, sudah mengalami menstruasi, dan merupakan turunan dari penari seblang sebelumnya.']",B,YA,TIDAK,YA
1321,Jawa Timur,Seni,"Mbok Jumi juga kerap menari seperti cucunya, Tantri.","['A. Sama seperti Tantri, Mbok Jumi adalah penari seblang bakungan.', 'B. Berbeda dengan Tantri, Mbok Jumi adalah penari seblang bakungan.', 'C. Sama seperti Tantri, Mbok Jumi adalah penari seblang olehsari.']",B,YA,TIDAK,YA
1323,Jawa Timur,Seni,Ganjar dipercaya untuk memegang tong-tong Sumenep.,"['A. Ganjar memainkan tong tong sebagai tanda bahaya yang akan datang.', 'B. Ganjar memainkan tong tong sebagai tanda musim hujan yang akan datang.', 'C. Ganjar memainkan tong tong sebagai tanda kepala desa yang akan datang.']",A,YA,TIDAK,YA
1324,Jawa Timur,Seni,"Tyo mengikuti ritual bersih desa, yaitu grebeg sinogkel di Desa Prambon.","['A. Grebeg sinongkel diadakan pada tanggal 14 selo pada penanggalan Jawa.', 'B. Grebeg sinongkel diadakan pada tanggal 7 selo pada penanggalan Jawa.', 'C. Grebeg sinongkel diadakan pada tanggal 11 selo pada penanggalan Jawa.']",A,YA,TIDAK,YA
1325,Jawa Timur,Seni,"Masyarakat membawa makanan seperti nasi kuning, ketan, buah-buahan, ikan, dan minuman dawet.","['A. Masyarakat mengikuti acara selamatan Cowongan ketika hujan tidak kunjung turun.', 'B. Masyarakat mengikuti acara selamatan Suling Dewa ketika hujan tidak kunjung turun.', 'C. Masyarakat mengikuti acara selamatan Gunungsari ketika hujan tidak kunjung turun.']",C,YA,TIDAK,YA
1326,Jawa Timur,Seni,"Hari ini, Rindi belajar bahasa Jawa tentang tembang macapat.","['A. Rindi belajar tentang tembang macapat yang memiliki komposisi gatra, guru wilangan, dan guru lagu.', 'B. Rindi belajar tentang tembang macapat yang memiliki komposisi guru sastra, guru wilangan, dan guru lagu.', 'C. Rindi belajar tentang tembang macapat yang memiliki komposisi gatra, guru sastra, dan guru swara.']",A,YA,TIDAK,YA
1327,Jawa Timur,Permainan,Sore hari Kanya bermain cublak-cublak suweng di depan rumahnya.,"['A. Kanya baru bisa memainkan permainan cublak-cublak suweng ketika Dian dan Citra mau ikut bermain.', 'B. Kanya bisa memainkan permainan cublak-cublak suweng dengan Citra saja.', 'C. Kanya bisa memainkan permainan cublak-cublak suweng dengan Dian saja.']",A,YA,TIDAK,YA
1328,Jawa Timur,Permainan,Ghina sedang membuat kotak pembatas untuk bermain ongsrotan.,"['A. Ghina mendapat giliran pertama untuk melempar pecahan kelereng.', 'B. Ghina mendapat giliran pertama untuk melempar pecahan genting.', 'C. Ghina mendapat giliran pertama untuk melempar pecahan bata.']",B,YA,TIDAK,YA
1329,Jawa Timur,Permainan,Satrio sering mengikuti lomba kerapan sapi di Madura.,"['A. Perlombaan diadakan di jalan raya.', 'B. Perlombaan diadakan di lapangan desa.', 'C. Perlombaan diadakan di lahan sawah.']",C,YA,TIDAK,YA
1330,Jawa Timur,Permainan,Doni mengajak Adit untuk bermain patil lele.,"['A. Mereka bermain di lapangan terbuka.', 'B. Mereka bermain di kolam lele.', 'C. Mereka bermain di dalam gudang.']",A,YA,TIDAK,YA
1332,Jawa Timur,Sehari-hari,Joko mendatangi Gua Istana untuk melaksanakan ritual 1 suro.,"['A. Joko menggelar acara wayang kulit semalam suntuk.', 'B. Joko melakukan takziah ke makam leluhur.', 'C. Joko melakukan ritual tapa berata di Gua istana.']",C,TIDAK,TIDAK,YA
1333,Jawa Timur,Sehari-hari,"Sita ikut merayakan festival pegon di pantai Watu Ulo, Jember.","['A. Sita menaiki pegon yang menggunakan tenaga sapi untuk menuju pantai Watu Ulo.', 'B. Sita menaiki pegon yang menggunakan tenaga kerbau untuk menuju pantai Watu Ulo.', 'C. Sita menaiki pegon yang menggunakan tenaga keledai untuk menuju pantai Watu Ulo.']",A,TIDAK,TIDAK,YA
1334,Jawa Timur,Sehari-hari,Liburan semester ini Satria pergi ke rumah nenek di Jawa Timur.,"['A. Rumah nenek Satria berbentuk joglo sinom yang terdiri dari 36 pilar dengan 4 pilar utama atau saka guru.', 'B. Rumah nenek Satria berbentuk joglo sinom yang terdiri dari 39 pilar dengan 4 pilar utama atau saka guru.', 'C. Rumah nenek Satria berbentuk joglo sinom yang terdiri dari 27 pilar dengan 4 pilar utama atau saka guru.']",A,TIDAK,TIDAK,YA
1338,Jawa Timur,ReligiBudayaSosial,Ridho mendengar kabar ada berita orang hilang di kawasan sungai Brantas.,"['A. Ridho mengetahui mitos bahwa terdapat buaya putih yang menjadi penyebab banyak orang menghilang.', 'B. Ridho mengetahui mitos bahwa terdapat harimau putih yang menjadi penyebab banyak orang menghilang.', 'C. Ridho mengetahui mitos bahwa terdapat singa merah yang menjadi penyebab banyak orang menghilang.']",A,YA,TIDAK,YA
1339,Jawa Timur,ReligiBudayaSosial,Tisna menonton upacara larung sembonyo.,"['A. Tisna berlibur ke Trenggalek pada hari Senin Legi.', 'B. Tisna berlibur ke Trenggalek pada hari Senin Pahing.', 'C. Tisna berlibur ke Trenggalek pada hari Senin Kliwon.']",C,YA,TIDAK,YA
1342,Jawa Timur,ReligiBudayaSosial,Angger harus bisa membedakan gaya bahasa Jawa sesuai dengan lawan yang diajak bicara.,"['A. Angger menggunakan ngoko alus kepada teman-temannya dan kromo alus kepada guru-guru di sekolahnya.', 'B. Angger menggunakan kromo alus kepada teman-temannya dan ngoko alus kepada guru-guru di sekolahnya.', 'C. Angger menggunakan ngoko inggil kepada teman-temannya dan ngoko alus kepada guru-guru di sekolahnya.']",A,YA,TIDAK,YA
1343,Jawa Timur,ReligiBudayaSosial,"Pengobatan yang diterima Arini di Desa Jatiarjo, Pasuruan masih menggunakan suwuk sebagai metode pengobatan.","['A. Arini diobati dengan dibasuh kepalanya menggunakan air yang dibacakan mantra dan doa-doa.', 'B. Arini diobati dengan cara diberi susuk.', 'C. Arini diobati dengan ramuan herbal dan rapalan doa-doa yang diletakkan di air putih maupun ramuan herbal.']",C,YA,YA,TIDAK
1344,Jawa Timur,ReligiBudayaSosial,Tangan Ghina digigit tawon ndas.,"['A. Ghina mengobati gigitan tersebut dengan minyak kayu putih untuk mencegah pembengkakan.', 'B. Ghina mengobati gigitan tersebut dengan getah daun pepaya untuk mencegah pembengkakan.', 'C. Ghina mengobati gigitan tersebut dengan parutan beras kencur untuk mencegah pembengkakan.']",B,YA,TIDAK,YA
1345,Jawa Timur,ReligiBudayaSosial,Ajeng tiba-tiba mengeluarkan darah dari hidungnya.,"['A. Ibu Ajeng bergegas mencari daun sirih lalu menggulungnya dan meletakkannya di lubang hidung yang mimisan.', 'B. Ibu Ajeng bergegas mencari daun sirih lalu menumbuknya dengan halus dan meletakkannya di lubang hidung yang mimisan.', 'C. Ibu Ajeng bergegas mencari daun sirih lalu membuat seduhan air daun sirih dan meminumkannya kepada Ajeng.']",A,YA,YA,TIDAK
1346,Jawa Timur,ReligiBudayaSosial,"Danu memberi nasihat penting kepada anaknya, Rio ""mikul dhuwur mendhem jero"".","['A. Nasihat itu bermaksud supaya Rio tidak terlalu banyak bicara tapi tidak pernah menepati janji.', 'B. Nasihat itu bermaksud supaya Rio selalu menjunjung tinggi derajat orang tuanya.', 'C. Nasihat itu bermaksud supaya Rio melakukan pekerjaan tanpa pamrih.']",B,YA,TIDAK,YA
1347,Jawa Tengah,Makanan,Ibu menyediakan sarapan pagi untuk ayah.,"['A. Menu yang disiapkan ibu adalah nasi dan ayam yang dicampur dengan sayur - sayuran yang disiram saos kacang diatasnya.', 'B. Menu yang disiapkan ibu adalah nasi yang dicampur dengan sayur - sayuran yang disiram saos kacang diatasnya.', 'C. Menu yang disiapkan ibu adalah nasi yang dicampur dengan sayur - sayuran yang disiram saos tomat diatasnya.']",B,TIDAK,TIDAK,YA
1349,Jawa Tengah,Makanan,Ibu akan makan siang khas Jawa Tengah bersama ayah ke warung makan.,"['A. Menu yang dipesan ibu adalah nasi sate ayam dan es teh.', 'B. Menu yang dipesan ibu adalah nasi sate ayam dan es jeruk.', 'C. Menu yang dipesan ibu adalah nasi sate kambing dan es teh.']",C,TIDAK,YA,TIDAK
1350,Jawa Tengah,Makanan,Ayah makan malam bersama ibu dengan menu khas Jawa Tengah.,"['A. Makanan yang disantap ayah adalah ayam goreng dan sambal.', 'B. Makanan yang disantap ayah adalah bakso kuah dicampur bihun putih.', 'C. Makanan yang disantap ayah adalah mie ayam dicampur bihun putih.']",B,TIDAK,YA,TIDAK
1351,Jawa Tengah,Makanan,Ayah makan malam bersama ibu dengan menu khas Jawa Tengah.,"['A. Makanan yang disantap ibu adalah gulai kambing dan kuah santan.', 'B. Makanan yang disantap ayah adalah gulai ayam dan kuah santan.', 'C. Makanan yang disantap ayah adalah gulai sapi dan kuah santan.']",A,YA,YA,TIDAK
1352,Jawa Tengah,Makanan,Ibu menyediakan makanan cemilan sehari-hari untuk ayah dan disajikan di teras rumah.,"['A. Cemilannya adalah kue pukis ditemani dengan teh hangat.', 'B. Cemilannya adalah burger ditemani dengan teh hangat.', 'C. Cemilannya adalah waffle kering ditemani dengan teh hangat.']",A,TIDAK,YA,TIDAK
1353,Jawa Tengah,Makanan,Ibu menyediakan makanan cemilan sehari-hari untuk ayah dan disajikan di teras rumah.,"['A. Cemilannya adalah roti yang diatasnya dicampur dengan mayonaise dan dipotong menjadi beberapa bagian.', 'B. Cemilannya adalah roti yang diatasnya diberikan suwiran abon dan dipotong menjadi beberapa bagian.', 'C. Cemilannya adalah roti yang diatasnya diberikan irisan telur dadar dan dipotong menjadi beberapa bagian.']",B,YA,YA,TIDAK
1354,Jawa Tengah,Makanan,Ibu membawakan oleh-oleh khas Jawa Tengah untuk tante yang di Jakarta.,"['A. Ibu memberikan roti berbahan tepung beras dengan campuran meses di dalamnya.', 'B. Ibu memberikan roti berbahan tepung beras dengan campuran parutan kelapa di dalamnya.', 'C. Ibu memberikan roti berbahan tepung terigu dengan campuran meses di dalamnya.']",B,YA,TIDAK,YA
1356,Jawa Tengah,Makanan,Ibu suka minum jamu setiap pagi.,"['A. Minuman yang disukai ibu adalah minuman yang berbahan dasar kelapa yang dihaluskan dan kunyit.', 'B. Minuman yang disukai ibu adalah minuman yang berbahan dasar beras yang dihaluskan dan kencur.', 'C. Minuman yang disukai ibu adalah minuman yang berbahan dasar kelapa yang dihaluskan dan kencur.']",B,YA,TIDAK,YA
1357,Jawa Tengah,Makanan,Ibu makan nasi dan ikan bandeng dicampur sambal.,"['A. Ibu langsung memakannya dengan lahap menggunakan sendok dan garpu.', 'B. Ibu langsung memakannya dengan lahap menggunakan garpu dan pisau.', 'C. Ibu langsung memakannya dengan lahap menggunakan tangan langsung.']",C,YA,YA,TIDAK
1358,Jawa Tengah,Makanan,Ibu membeli nasi pecel lele yang dibelinya di warung sepulang dari kantor.,"['A. Nasi pecel lele tersebut dibungkus menggunakan daun pandan.', 'B. Nasi pecel lele tersebut dibungkus menggunakan daun jati.', 'C. Nasi pecel lele tersebut dibungkus menggunakan daun pisang.']",C,TIDAK,TIDAK,TIDAK
1359,Jawa Tengah,Makanan,Ibu selesai menanak nasi.,"['A. Nasi yang telah matang sudah akan siap dipindahkan ke tempat nasi yang berbahan dasar aluminium dengan ukuran sedang.', 'B. Nasi yang telah matang sudah akan siap dipindahkan ke tempat nasi yang berbahan dasar plastik dengan ukuran sedang.', 'C. Nasi yang telah matang sudah akan siap dipindahkan ke tempat nasi yang berbahan dasar anyaman bambu dengan ukuran sedang.']",C,YA,TIDAK,YA
1360,Jawa Tengah,Makanan,Solo merupakan daerah yang terkenal dengan makanan khas yang enak.,"['A. Keripik berbahan dasar biji melinjo dengan rasanya yang asam merupakan makanan yang harus ada di setiap rumah untuk disuguhkan.', 'B. Keripik berbahan dasar biji melinjo dengan rasanya yang pahit merupakan makanan yang harus ada di setiap rumah untuk disuguhkan.', 'C. Keripik berbahan dasar biji kedondong dengan rasanya yang pahit merupakan makanan yang harus ada di setiap rumah untuk disuguhkan.']",B,TIDAK,YA,TIDAK
1361,Jawa Tengah,Makanan,Solo merupakan daerah yang terkenal dengan makanan khas yang enak.,"['A. Kentang kering dengan bumbu rempah yang khas memiliki rasa yang pedas dan manis, dan menjadi pelengkap untuk nasi kuning merupakan makanan yang harus ada di setiap acara spesial yang diadakan di acara keluarga.', 'B. Kentang kering dengan bumbu rempah yang khas memiliki rasa yang pedas dan manis, dan menjadi pelengkap untuk nasi putih merupakan makanan yang harus ada di setiap acara spesial yang diadakan di acara keluarga.', 'C. Kentang kering dengan bumbu rempah yang khas memiliki rasa yang pahit, dan menjadi pelengkap untuk nasi putih merupakan makanan yang harus ada di setiap acara spesial yang diadakan di acara keluarga.']",A,TIDAK,YA,TIDAK
1362,Jawa Tengah,Makanan,Solo merupakan daerah yang terkenal dengan makanan khas yang enak.,"['A. Kerupuk kulit domba dengan sambal petis merupakan makanan yang ditunggu-tunggu setiap orang ketika berada di Kota Solo.', 'B. Kerupuk kulit ayam dengan sambal petis merupakan makanan yang ditunggu-tunggu setiap orang ketika berada di Kota Solo.', 'C. Kerupuk kulit sapi dengan sambal petis merupakan makanan yang ditunggu-tunggu setiap orang ketika berada di Kota Solo.']",C,YA,TIDAK,YA
1363,Jawa Tengah,Pernikahan,Rika akan menikah dengan adat Solo – Jogja.,"['A. Rika tidak harus dipingit selama 7 hari sebelum pernikahan.', 'B. Rika tidak boleh bertemu dengan calon suaminya dan harus dipingit selama 7 hari sebelum pernikahan.', 'C. Rika tidak boleh bertemu dengan keluarga calon suami.']",B,YA,TIDAK,YA
1364,Jawa Tengah,Pernikahan,Rika akan menikah dengan menjalani prosesi adat sebelum menikah dengan pasangannya.,"['A. Rika harus makan daging sapi selama 3 hari berturut – turut.', 'B. Rika harus minum teh saja selama 3 hari berturut – turut.', 'C. Rika harus berpuasa selama 3 hari berturut – turut.']",C,YA,TIDAK,YA
1365,Jawa Tengah,Pernikahan,Keluarga Rika sedang mempersiapkan pernikahan dengan konsep adat.,"['A. Mereka memilih hari sesuai dengan kondisi kesibukan Rika dan calon suaminya.', 'B. Mereka memilih hari sesuai dengan tanggal lahir keluarga calon mempelai perempuan dan laki – laki, serta tidak memilih bulan muharram sebagai hari pernikahan keduanya.', 'C. Mereka memilih hari sesuai dengan tanggal lahir Rika dan calon suaminya, serta tidak memilih bulan muharram sebagai hari pernikahan keduanya.']",C,YA,TIDAK,YA
1366,Jawa Tengah,Pernikahan,Waluyo akan menikah besok sabtu di rumah.,"['A. Keluarga Waluyo mulai mempersiapkan segala sesuatu yang diperlukan dengan memasang kanopy di rumahnya sejak hari jumat yang lalu.', 'B. Keluarga Waluyo mulai mempersiapkan segala sesuatu yang diperlukan dengan memasang pagar di rumahnya sejak hari jumat yang lalu.', 'C. Keluarga Waluyo mulai mempersiapkan segala sesuatu yang diperlukan dengan memasang tarub dan janur di sekitar rumahnya sejak hari jumat yang lalu.']",C,YA,TIDAK,YA
1367,Jawa Tengah,Pernikahan,Rika merupakan anak bungsu di keluarganya.,"['A. Rika melempar bunga bersama kedua kakaknya ketika menjalani proses adat pernikahannya.', 'B. Rika duduk di kursi pelaminan di dampingi oleh kedua kakaknya ketika menjalani proses adat pernikahannya.', 'C. Rika bersama kedua kakaknya bersimpuh dan mencium tangan kedua orang tuanya ketika menjalani prosesi adat pernikahannya.']",C,YA,TIDAK,YA
1368,Jawa Tengah,Pernikahan,Rika sudah menikah dengan Waluyo.,"['A. Waluyo harus di rumah keluarga Rika selama seminggu terlebih dahulu, sebelum dibawa ke rumah keluarga Waluyo atau tempat tinggal yang baru.', 'B. Waluyo harus di rumah keluarga Rika selama setahun terlebih dahulu, sebelum dibawa ke rumah keluarga Waluyo atau tempat tinggal yang baru.', 'C. Waluyo harus di rumah keluarga Rika selama sebulan terlebih dahulu, sebelum dibawa ke rumah keluarga Waluyo atau tempat tinggal yang baru.']",A,YA,TIDAK,YA
1369,Jawa Tengah,Pernikahan,Waluyo akan menikah dan memilih baju untuk acara akad di pernikahannya.,"['A. Waluyo memilih baju batik dipadu padankan dengan celana hitam polos sebagai bawahanya dan memasang keris ke belakang.', 'B. Waluyo memilih baju berkerah dipadu padankan dengan celana hitam polos sebagai bawahanya dan memasang keris ke belakang.', 'C. Waluyo memilih baju berkerah dipadu padankan dengan kain batik sebagai bawahanya dan memasang keris ke belakang.']",C,YA,TIDAK,YA
1370,Jawa Tengah,Pernikahan,Waluyo akan menikah dan memilih baju untuk acara resepsi di pernikahannya.,"['A. Waluyo memilih baju batik dan kain batik panjang sebagai celananya, dan menyelipkan keris ke belakang.', 'B. Waluyo memilih celana batik panjang, baju berkerah dan bros, tanpa ada keris yang diselipkan ke belakang.', 'C. Waluyo memilih kain batik panjang, ikat pinggang, dan tidak menggunakan pakaian atas, serta menyelipkan keris ke belakang.']",C,YA,TIDAK,YA
